ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-04-30,2.055151,-0.13962161252837385,3.452361037029131,2.055151,2.055151,-0.4025184996520397,-0.4025184996520397,-0.4025184996520397,-0.4025184996520397,-0.4025184996520397,-0.4025184996520397,0.0,0.0,0.0,1.6526325003479603
2024-05-01,2.0489075163934425,0.3362591812283614,3.921081411692124,2.0489075163934425,2.0489075163934425,0.09595187088413329,0.09595187088413329,0.09595187088413329,0.09595187088413329,0.09595187088413329,0.09595187088413329,0.0,0.0,0.0,2.1448593872775756
2024-05-02,2.042664032786885,0.44336398018242595,3.8767227177658983,2.042664032786885,2.042664032786885,0.0462119000013069,0.0462119000013069,0.0462119000013069,0.0462119000013069,0.0462119000013069,0.0462119000013069,0.0,0.0,0.0,2.088875932788192
2024-05-03,2.036420549180328,0.017759146058169164,3.6226150250573843,2.036420549180328,2.036420549180328,-0.27763938536560046,-0.27763938536560046,-0.27763938536560046,-0.27763938536560046,-0.27763938536560046,-0.27763938536560046,0.0,0.0,0.0,1.7587811638147275
2024-05-04,2.0301770655737705,1.385212190149094,4.826191572700412,2.0301770655737705,2.0301770655737705,1.171447767914369,1.171447767914369,1.171447767914369,1.171447767914369,1.171447767914369,1.171447767914369,0.0,0.0,0.0,3.2016248334881396
2024-05-05,2.0239335817571447,-0.07680698912364728,3.351772874120278,2.0239335817571447,2.0239335817571447,-0.3767495203915545,-0.3767495203915545,-0.3767495203915545,-0.3767495203915545,-0.3767495203915545,-0.3767495203915545,0.0,0.0,0.0,1.6471840613655901
2024-05-06,2.017690097940518,0.0028076431292260026,3.572900789043521,2.017690097940518,2.017690097940518,-0.2567041333945315,-0.2567041333945315,-0.2567041333945315,-0.2567041333945315,-0.2567041333945315,-0.2567041333945315,0.0,0.0,0.0,1.7609859645459864
2024-05-07,2.011446614123892,-0.19561462913284827,3.4559144689163594,2.011446614123892,2.011446614123892,-0.40251849965409386,-0.40251849965409386,-0.40251849965409386,-0.40251849965409386,-0.40251849965409386,-0.40251849965409386,0.0,0.0,0.0,1.6089281144697982
2024-05-08,2.0052031303072657,0.2796990302721864,3.7968351049216924,2.0052031303072657,2.0052031303072657,0.09595187088321994,0.09595187088321994,0.09595187088321994,0.09595187088321994,0.09595187088321994,0.09595187088321994,0.0,0.0,0.0,2.101155001190486
2024-05-09,1.9989596465149588,0.3754072582446636,3.8142789841615334,1.9989596465149588,1.9989596465149588,0.046211899998747676,0.046211899998747676,0.046211899998747676,0.046211899998747676,0.046211899998747676,0.046211899998747676,0.0,0.0,0.0,2.0451715465137066
2024-05-10,1.992716162722652,-0.01409162202410309,3.545864110955588,1.992716162722652,1.992716162722652,-0.27763938536345556,-0.27763938536345556,-0.27763938536345556,-0.27763938536345556,-0.27763938536345556,-0.27763938536345556,0.0,0.0,0.0,1.7150767773591964
2024-05-11,1.986472678930345,1.3485243680665386,4.7926131079698555,1.986472678930345,1.986472678930345,1.171447767914286,1.171447767914286,1.171447767914286,1.171447767914286,1.171447767914286,1.171447767914286,0.0,0.0,0.0,3.1579204468446314
2024-05-12,1.9802291951380386,-0.20458847640196537,3.387701401306596,1.9802291951380386,1.9802291951380386,-0.3767495203920798,-0.3767495203920798,-0.3767495203920798,-0.3767495203920798,-0.3767495203920798,-0.3767495203920798,0.0,0.0,0.0,1.6034796747459588
2024-05-13,1.9739857116011486,-0.13140164726426934,3.464855224868557,1.9739857116011486,1.9739857116011486,-0.2567041333975588,-0.2567041333975588,-0.2567041333975588,-0.2567041333975588,-0.2567041333975588,-0.2567041333975588,0.0,0.0,0.0,1.7172815782035897
2024-05-14,1.9677422280642585,-0.14842696029005578,3.2879574740323037,1.9677422280642585,1.9677422280642585,-0.40251849964953557,-0.40251849964953557,-0.40251849964953557,-0.40251849964953557,-0.40251849964953557,-0.40251849964953557,0.0,0.0,0.0,1.5652237284147228
2024-05-15,1.9614987445273686,0.43004785606605045,3.896752968133662,1.9614987445273686,1.9614987445273686,0.09595187088588314,0.09595187088588314,0.09595187088588314,0.09595187088588314,0.09595187088588314,0.09595187088588314,0.0,0.0,0.0,2.0574506154132517
2024-05-16,1.9552552609904783,0.223916797506388,3.8424578218410135,1.9552552609904783,1.9552552609904783,0.04621190000320986,0.04621190000320986,0.04621190000320986,0.04621190000320986,0.04621190000320986,0.04621190000320986,0.0,0.0,0.0,2.001467160993688
2024-05-17,1.9490117776334932,0.05800031472402862,3.464170209389639,1.9490117776334932,1.9490117776334932,-0.2776393853613105,-0.2776393853613105,-0.2776393853613105,-0.2776393853613105,-0.2776393853613105,-0.2776393853613105,0.0,0.0,0.0,1.6713723922721826
2024-05-18,1.9427682942765074,1.3289685446010113,4.756633936844931,1.9427682942765074,1.9427682942765074,1.1714477679138662,1.1714477679138662,1.1714477679138662,1.1714477679138662,1.1714477679138662,1.1714477679138662,0.0,0.0,0.0,3.1142160621903736
2024-05-19,1.9365248109195219,-0.2781434525650051,3.365526491508255,1.9365248109195219,1.9365248109195219,-0.37674952039260506,-0.37674952039260506,-0.37674952039260506,-0.37674952039260506,-0.37674952039260506,-0.37674952039260506,0.0,0.0,0.0,1.5597752905269169
2024-05-20,1.9302813276142847,-0.00647871884388732,3.460977002670673,1.9302813276142847,1.9302813276142847,-0.25670413339582376,-0.25670413339582376,-0.25670413339582376,-0.25670413339582376,-0.25670413339582376,-0.25670413339582376,0.0,0.0,0.0,1.673577194218461
2024-05-21,1.924037844309048,-0.2696229927891922,3.191917051572267,1.924037844309048,1.924037844309048,-0.4025184996515898,-0.4025184996515898,-0.4025184996515898,-0.4025184996515898,-0.4025184996515898,-0.4025184996515898,0.0,0.0,0.0,1.5215193446574582
2024-05-22,1.917794361003811,0.29459209580998463,3.829783251053232,1.917794361003811,1.917794361003811,0.09595187088551604,0.09595187088551604,0.09595187088551604,0.09595187088551604,0.09595187088551604,0.09595187088551604,0.0,0.0,0.0,2.013746231889327
2024-05-23,1.911550877698574,0.25186108698490883,3.61399941407569,1.911550877698574,1.911550877698574,0.04621190000065069,0.04621190000065069,0.04621190000065069,0.04621190000065069,0.04621190000065069,0.04621190000065069,0.0,0.0,0.0,1.9577627776992246
2024-05-24,1.9053073932553777,-0.06211771356251151,3.3162664843197276,1.9053073932553777,1.9053073932553777,-0.277639385363323,-0.277639385363323,-0.277639385363323,-0.277639385363323,-0.277639385363323,-0.277639385363323,0.0,0.0,0.0,1.6276680078920547
2024-05-25,1.899063908812182,1.3208332657778883,4.854235574880119,1.899063908812182,1.899063908812182,1.1714477679146609,1.1714477679146609,1.1714477679146609,1.1714477679146609,1.1714477679146609,1.1714477679146609,0.0,0.0,0.0,3.0705116767268428
2024-05-26,1.892820424368986,-0.38296334064520127,3.258623232009494,1.892820424368986,1.892820424368986,-0.376749520389003,-0.376749520389003,-0.376749520389003,-0.376749520389003,-0.376749520389003,-0.376749520389003,0.0,0.0,0.0,1.516070903979983
2024-05-27,1.88657693992579,-0.21346117422875097,3.3832024234957583,1.88657693992579,1.88657693992579,-0.2567041333958967,-0.2567041333958967,-0.2567041333958967,-0.2567041333958967,-0.2567041333958967,-0.2567041333958967,0.0,0.0,0.0,1.6298728065298933
2024-05-28,1.8803334548511708,-0.23244878551256862,3.2211756182727576,1.8803334548511708,1.8803334548511708,-0.4025184996536441,-0.4025184996536441,-0.4025184996536441,-0.4025184996536441,-0.4025184996536441,-0.4025184996536441,0.0,0.0,0.0,1.4778149551975266
2024-05-29,1.8740899697765518,0.08312240287900977,3.6669563292730234,1.8740899697765518,1.8740899697765518,0.0959518708881792,0.0959518708881792,0.0959518708881792,0.0959518708881792,0.0959518708881792,0.0959518708881792,0.0,0.0,0.0,1.970041840664731
2024-05-30,1.8678464847019327,0.10663210690167083,3.6248399798223274,1.8678464847019327,1.8678464847019327,0.04621190000122996,0.04621190000122996,0.04621190000122996,0.04621190000122996,0.04621190000122996,0.04621190000122996,0.0,0.0,0.0,1.9140583847031627
2024-05-31,1.8616029996273136,-0.288191495464683,3.310808173254167,1.8616029996273136,1.8616029996273136,-0.27763938536117794,-0.27763938536117794,-0.27763938536117794,-0.27763938536117794,-0.27763938536117794,-0.27763938536117794,0.0,0.0,0.0,1.5839636142661355
2024-06-01,1.8553595143540829,1.2339894824040747,4.651040004026268,1.8553595143540829,1.8553595143540829,1.1714477679142408,1.1714477679142408,1.1714477679142408,1.1714477679142408,1.1714477679142408,1.1714477679142408,0.0,0.0,0.0,3.0268072822683236
2024-06-02,1.849116029080852,-0.317639215566011,3.1676817309171432,1.849116029080852,1.849116029080852,-0.37674952038952847,-0.37674952038952847,-0.37674952038952847,-0.37674952038952847,-0.37674952038952847,-0.37674952038952847,0.0,0.0,0.0,1.4723665086913234
2024-06-03,1.842872543807621,-0.19026889643553707,3.4458026484285313,1.842872543807621,1.842872543807621,-0.2567041333941617,-0.2567041333941617,-0.2567041333941617,-0.2567041333941617,-0.2567041333941617,-0.2567041333941617,0.0,0.0,0.0,1.5861684104134592
2024-06-04,1.8366290585343905,-0.24678300389442315,3.220373151613647,1.8366290585343905,1.8366290585343905,-0.40251849964908587,-0.40251849964908587,-0.40251849964908587,-0.40251849964908587,-0.40251849964908587,-0.40251849964908587,0.0,0.0,0.0,1.4341105588853047
2024-06-05,1.830385573064651,0.3431513636111089,3.9157448122777647,1.830385573064651,1.830385573064651,0.09595187088368935,0.09595187088368935,0.09595187088368935,0.09595187088368935,0.09595187088368935,0.09595187088368935,0.0,0.0,0.0,1.9263374439483403
2024-06-06,1.8241420875949121,0.2869629485673249,3.64449934855403,1.8241420875949121,1.8241420875949121,0.046211900001809185,0.046211900001809185,0.046211900001809185,0.046211900001809185,0.046211900001809185,0.046211900001809185,0.0,0.0,0.0,1.8703539875967212
2024-06-07,1.8178986021251728,-0.33352233936638265,3.3844524863374774,1.8178986021251728,1.8178986021251728,-0.2776393853640828,-0.2776393853640828,-0.2776393853640828,-0.2776393853640828,-0.2776393853640828,-0.2776393853640828,0.0,0.0,0.0,1.54025921676109
2024-06-08,1.8116551166554336,1.1487365602720079,4.7607675518608605,1.8116551166554336,1.8116551166554336,1.1714477679138207,1.1714477679138207,1.1714477679138207,1.1714477679138207,1.1714477679138207,1.1714477679138207,0.0,0.0,0.0,2.983102884569254
2024-06-09,1.8054116313409896,-0.3582553429779265,3.149542714816626,1.8054116313409896,1.8054116313409896,-0.37674952039103815,-0.37674952039103815,-0.37674952039103815,-0.37674952039103815,-0.37674952039103815,-0.37674952039103815,0.0,0.0,0.0,1.4286621109499515
2024-06-10,1.7991681460265454,-0.13639756656783902,3.143635623643419,1.7991681460265454,1.7991681460265454,-0.25670413339480774,-0.25670413339480774,-0.25670413339480774,-0.25670413339480774,-0.25670413339480774,-0.25670413339480774,0.0,0.0,0.0,1.5424640126317377
2024-06-11,1.792924660712101,-0.2840524016725235,3.2052672762457037,1.792924660712101,1.792924660712101,-0.4025184996511401,-0.4025184996511401,-0.4025184996511401,-0.4025184996511401,-0.4025184996511401,-0.4025184996511401,0.0,0.0,0.0,1.3904061610609608
2024-06-12,1.7866811753976573,0.0054171931450959126,3.538931280248398,1.7866811753976573,1.7866811753976573,0.0959518708833223,0.0959518708833223,0.0959518708833223,0.0959518708833223,0.0959518708833223,0.0959518708833223,0.0,0.0,0.0,1.8826330462809795
2024-06-13,1.7804376901566252,0.13676504452460722,3.4585634662132043,1.7804376901566252,1.7804376901566252,0.04621190000238846,0.04621190000238846,0.04621190000238846,0.04621190000238846,0.04621190000238846,0.04621190000238846,0.0,0.0,0.0,1.8266495901590136
2024-06-14,1.7741942049155934,-0.26221038749707803,3.1696175456579336,1.7741942049155934,1.7741942049155934,-0.2776393853619377,-0.2776393853619377,-0.2776393853619377,-0.2776393853619377,-0.2776393853619377,-0.2776393853619377,0.0,0.0,0.0,1.4965548195536558
2024-06-15,1.7679507196745614,1.194487196787329,4.84970692813924,1.7679507196745614,1.7679507196745614,1.1714477679146154,1.1714477679146154,1.1714477679146154,1.1714477679146154,1.1714477679146154,1.1714477679146154,0.0,0.0,0.0,2.9393984875891768
2024-06-16,1.7617072344335294,-0.49703657038866567,3.132449108358746,1.7617072344335294,1.7617072344335294,-0.376749520390579,-0.376749520390579,-0.376749520390579,-0.376749520390579,-0.376749520390579,-0.376749520390579,0.0,0.0,0.0,1.3849577140429503
2024-06-17,1.7554637494083196,-0.29599825091820053,3.1099657551111863,1.7554637494083196,1.7554637494083196,-0.2567041333954539,-0.2567041333954539,-0.2567041333954539,-0.2567041333954539,-0.2567041333954539,-0.2567041333954539,0.0,0.0,0.0,1.4987596160128658
2024-06-18,1.7492202643831094,-0.34542505701536064,3.1649105779724107,1.7492202643831094,1.7492202643831094,-0.40251849965263825,-0.40251849965263825,-0.40251849965263825,-0.40251849965263825,-0.40251849965263825,-0.40251849965263825,0.0,0.0,0.0,1.346701764730471
2024-06-19,1.7429767793578999,-0.15337103121822188,3.777693403993233,1.7429767793578999,1.7429767793578999,0.09595187088240892,0.09595187088240892,0.09595187088240892,0.09595187088240892,0.09595187088240892,0.09595187088240892,0.0,0.0,0.0,1.8389286502403088
2024-06-20,1.736733291845234,0.08993520459916565,3.573352905487134,1.736733291845234,1.736733291845234,0.04621189999982928,0.04621189999982928,0.04621189999982928,0.04621189999982928,0.04621189999982928,0.04621189999982928,0.0,0.0,0.0,1.7829451918450634
2024-06-21,1.7304898043325685,-0.3946700364108027,3.1910294295358734,1.7304898043325685,1.7304898043325685,-0.2776393853618716,-0.2776393853618716,-0.2776393853618716,-0.2776393853618716,-0.2776393853618716,-0.2776393853618716,0.0,0.0,0.0,1.452850418970697
2024-06-22,1.724246316819903,1.1930160918382746,4.67523990863401,1.724246316819903,1.724246316819903,1.1714477679141955,1.1714477679141955,1.1714477679141955,1.1714477679141955,1.1714477679141955,1.1714477679141955,0.0,0.0,0.0,2.8956940847340986
2024-06-23,1.718002829307237,-0.3825606713444772,3.155201677222481,1.718002829307237,1.718002829307237,-0.3767495203879615,-0.3767495203879615,-0.3767495203879615,-0.3767495203879615,-0.3767495203879615,-0.3767495203879615,0.0,0.0,0.0,1.3412533089192755
2024-06-24,1.7116976367945713,-0.3834161755413568,3.145683542486072,1.7116976367945713,1.7116976367945713,-0.2567041333961001,-0.2567041333961001,-0.2567041333961001,-0.2567041333961001,-0.2567041333961001,-0.2567041333961001,0.0,0.0,0.0,1.4549935033984713
